Restaurant_id,Event_title,Event_description,Start_date,End_date,Start_time,End_time,Display_date,Display_time,Date_added,Is_active
18354483,"IPL Live at Farzi Cafe, Pune","You know summer outings are going to be happening when they come with unlimited beer and  live screenings of #IPL. 

Head to Farzi Café, Pune and unwind! #FarzifyingSummers

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-12,2017-05-21,12:00:00,01:00:00,12 April - 21 May,12:00 pm - 01:00 am,2017-04-12 15:40:38,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music  and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-13 15:10:04,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-14 17:45:28,1
18224282,ORGANISE YOUR PARTIES @ THREE GUYS ,"CELEBRATE YOUR SPECIAL MOMENTS AND OCCASIONS AT THREE GUYS, ENJOY YOUR PARTIES WHILE LET US TAKE CARE OF YOU, YOUR PARTY AND YOUR GUESTS. 
CHECK OUR ATTRACTIVE PACKAGES
CALL TO KNOW MORE ",2017-02-23,2017-12-31,13:00:00,14:00:00,23 February - 31 December,01:00 pm - 02:00 pm,2017-02-23 12:11:31,1
309788,ANAIDA&#039;S PERSIAN POP-UP,"Come, Be part of a gastronomic journey that will transport you to ancient persia. Binge on mouth watering delicacies by singer and culinary artist, Anaida, like the kashk, Bolghori and Fesenjan. Be sure to leave on a sweet note, after feasting on our dessert special",2017-03-18,2017-04-30,00:00:00,23:00:00,18 March - 30 April,12:00 am - 11:00 pm,2017-03-18 21:16:58,1
18354483,"IPL Live at Farzi Cafe, Pune","You know summer outings are going to be happening when they come with unlimited beer and  live screenings of #IPL. 

Head to Farzi Café, Pune and unwind! #FarzifyingSummers

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-12,2017-05-21,12:00:00,01:00:00,12 April - 21 May,12:00 pm - 01:00 am,2017-04-12 15:40:38,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music  and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-13 15:10:04,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-14 17:45:28,1
18224282,ORGANISE YOUR PARTIES @ THREE GUYS ,"CELEBRATE YOUR SPECIAL MOMENTS AND OCCASIONS AT THREE GUYS, ENJOY YOUR PARTIES WHILE LET US TAKE CARE OF YOU, YOUR PARTY AND YOUR GUESTS. 
CHECK OUR ATTRACTIVE PACKAGES
CALL TO KNOW MORE ",2017-02-23,2017-12-31,13:00:00,14:00:00,23 February - 31 December,01:00 pm - 02:00 pm,2017-02-23 12:11:31,1
18354483,"IPL Live at Farzi Cafe, Pune","You know summer outings are going to be happening when they come with unlimited beer and  live screenings of #IPL. 

Head to Farzi Café, Pune and unwind! #FarzifyingSummers

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-12,2017-05-21,12:00:00,01:00:00,12 April - 21 May,12:00 pm - 01:00 am,2017-04-12 15:40:38,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music  and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-13 15:10:04,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-14 17:45:28,1
18224282,ORGANISE YOUR PARTIES @ THREE GUYS ,"CELEBRATE YOUR SPECIAL MOMENTS AND OCCASIONS AT THREE GUYS, ENJOY YOUR PARTIES WHILE LET US TAKE CARE OF YOU, YOUR PARTY AND YOUR GUESTS. 
CHECK OUR ATTRACTIVE PACKAGES
CALL TO KNOW MORE ",2017-02-23,2017-12-31,13:00:00,14:00:00,23 February - 31 December,01:00 pm - 02:00 pm,2017-02-23 12:11:31,1
18354483,"IPL Live at Farzi Cafe, Pune","You know summer outings are going to be happening when they come with unlimited beer and  live screenings of #IPL. 

Head to Farzi Café, Pune and unwind! #FarzifyingSummers

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-12,2017-05-21,12:00:00,01:00:00,12 April - 21 May,12:00 pm - 01:00 am,2017-04-12 15:40:38,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music  and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-13 15:10:04,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-14 17:45:28,1
18224282,ORGANISE YOUR PARTIES @ THREE GUYS ,"CELEBRATE YOUR SPECIAL MOMENTS AND OCCASIONS AT THREE GUYS, ENJOY YOUR PARTIES WHILE LET US TAKE CARE OF YOU, YOUR PARTY AND YOUR GUESTS. 
CHECK OUR ATTRACTIVE PACKAGES
CALL TO KNOW MORE ",2017-02-23,2017-12-31,13:00:00,14:00:00,23 February - 31 December,01:00 pm - 02:00 pm,2017-02-23 12:11:31,1
18354483,"IPL Live at Farzi Cafe, Pune","You know summer outings are going to be happening when they come with unlimited beer and  live screenings of #IPL. 

Head to Farzi Café, Pune and unwind! #FarzifyingSummers

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-12,2017-05-21,12:00:00,01:00:00,12 April - 21 May,12:00 pm - 01:00 am,2017-04-12 15:40:38,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music  and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-13 15:10:04,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-14 17:45:28,1
18224282,ORGANISE YOUR PARTIES @ THREE GUYS ,"CELEBRATE YOUR SPECIAL MOMENTS AND OCCASIONS AT THREE GUYS, ENJOY YOUR PARTIES WHILE LET US TAKE CARE OF YOU, YOUR PARTY AND YOUR GUESTS. 
CHECK OUR ATTRACTIVE PACKAGES
CALL TO KNOW MORE ",2017-02-23,2017-12-31,13:00:00,14:00:00,23 February - 31 December,01:00 pm - 02:00 pm,2017-02-23 12:11:31,1
18354483,"IPL Live at Farzi Cafe, Pune","You know summer outings are going to be happening when they come with unlimited beer and  live screenings of #IPL. 

Head to Farzi Café, Pune and unwind! #FarzifyingSummers

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-12,2017-05-21,12:00:00,01:00:00,12 April - 21 May,12:00 pm - 01:00 am,2017-04-12 15:40:38,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music  and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-13 15:10:04,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-14 17:45:28,1
18224282,ORGANISE YOUR PARTIES @ THREE GUYS ,"CELEBRATE YOUR SPECIAL MOMENTS AND OCCASIONS AT THREE GUYS, ENJOY YOUR PARTIES WHILE LET US TAKE CARE OF YOU, YOUR PARTY AND YOUR GUESTS. 
CHECK OUR ATTRACTIVE PACKAGES
CALL TO KNOW MORE ",2017-02-23,2017-12-31,13:00:00,14:00:00,23 February - 31 December,01:00 pm - 02:00 pm,2017-02-23 12:11:31,1
18354483,"IPL Live at Farzi Cafe, Pune","You know summer outings are going to be happening when they come with unlimited beer and  live screenings of #IPL. 

Head to Farzi Café, Pune and unwind! #FarzifyingSummers

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-12,2017-05-21,12:00:00,01:00:00,12 April - 21 May,12:00 pm - 01:00 am,2017-04-12 15:40:38,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music  and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-13 15:10:04,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-14 17:45:28,1
18224282,ORGANISE YOUR PARTIES @ THREE GUYS ,"CELEBRATE YOUR SPECIAL MOMENTS AND OCCASIONS AT THREE GUYS, ENJOY YOUR PARTIES WHILE LET US TAKE CARE OF YOU, YOUR PARTY AND YOUR GUESTS. 
CHECK OUR ATTRACTIVE PACKAGES
CALL TO KNOW MORE ",2017-02-23,2017-12-31,13:00:00,14:00:00,23 February - 31 December,01:00 pm - 02:00 pm,2017-02-23 12:11:31,1
18354483,"IPL Live at Farzi Cafe, Pune","You know summer outings are going to be happening when they come with unlimited beer and  live screenings of #IPL. 

Head to Farzi Café, Pune and unwind! #FarzifyingSummers

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-12,2017-05-21,12:00:00,01:00:00,12 April - 21 May,12:00 pm - 01:00 am,2017-04-12 15:40:38,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music  and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-13 15:10:04,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-14 17:45:28,1
18224282,ORGANISE YOUR PARTIES @ THREE GUYS ,"CELEBRATE YOUR SPECIAL MOMENTS AND OCCASIONS AT THREE GUYS, ENJOY YOUR PARTIES WHILE LET US TAKE CARE OF YOU, YOUR PARTY AND YOUR GUESTS. 
CHECK OUR ATTRACTIVE PACKAGES
CALL TO KNOW MORE ",2017-02-23,2017-12-31,13:00:00,14:00:00,23 February - 31 December,01:00 pm - 02:00 pm,2017-02-23 12:11:31,1
18354483,"IPL Live at Farzi Cafe, Pune","You know summer outings are going to be happening when they come with unlimited beer and  live screenings of #IPL. 

Head to Farzi Café, Pune and unwind! #FarzifyingSummers

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-12,2017-05-21,12:00:00,01:00:00,12 April - 21 May,12:00 pm - 01:00 am,2017-04-12 15:40:38,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music  and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-13 15:10:04,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-14 17:45:28,1
18224282,ORGANISE YOUR PARTIES @ THREE GUYS ,"CELEBRATE YOUR SPECIAL MOMENTS AND OCCASIONS AT THREE GUYS, ENJOY YOUR PARTIES WHILE LET US TAKE CARE OF YOU, YOUR PARTY AND YOUR GUESTS. 
CHECK OUR ATTRACTIVE PACKAGES
CALL TO KNOW MORE ",2017-02-23,2017-12-31,13:00:00,14:00:00,23 February - 31 December,01:00 pm - 02:00 pm,2017-02-23 12:11:31,1
309788,ANAIDA&#039;S PERSIAN POP-UP,"Come, Be part of a gastronomic journey that will transport you to ancient persia. Binge on mouth watering delicacies by singer and culinary artist, Anaida, like the kashk, Bolghori and Fesenjan. Be sure to leave on a sweet note, after feasting on our dessert special",2017-03-18,2017-04-30,00:00:00,23:00:00,18 March - 30 April,12:00 am - 11:00 pm,2017-03-18 21:16:58,1
18354483,"IPL Live at Farzi Cafe, Pune","You know summer outings are going to be happening when they come with unlimited beer and  live screenings of #IPL. 

Head to Farzi Café, Pune and unwind! #FarzifyingSummers

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-12,2017-05-21,12:00:00,01:00:00,12 April - 21 May,12:00 pm - 01:00 am,2017-04-12 15:40:38,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music  and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-13 15:10:04,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-14 17:45:28,1
18224282,ORGANISE YOUR PARTIES @ THREE GUYS ,"CELEBRATE YOUR SPECIAL MOMENTS AND OCCASIONS AT THREE GUYS, ENJOY YOUR PARTIES WHILE LET US TAKE CARE OF YOU, YOUR PARTY AND YOUR GUESTS. 
CHECK OUR ATTRACTIVE PACKAGES
CALL TO KNOW MORE ",2017-02-23,2017-12-31,13:00:00,14:00:00,23 February - 31 December,01:00 pm - 02:00 pm,2017-02-23 12:11:31,1
18354483,"IPL Live at Farzi Cafe, Pune","You know summer outings are going to be happening when they come with unlimited beer and  live screenings of #IPL. 

Head to Farzi Café, Pune and unwind! #FarzifyingSummers

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-12,2017-05-21,12:00:00,01:00:00,12 April - 21 May,12:00 pm - 01:00 am,2017-04-12 15:40:38,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music  and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-13 15:10:04,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-14 17:45:28,1
18224282,ORGANISE YOUR PARTIES @ THREE GUYS ,"CELEBRATE YOUR SPECIAL MOMENTS AND OCCASIONS AT THREE GUYS, ENJOY YOUR PARTIES WHILE LET US TAKE CARE OF YOU, YOUR PARTY AND YOUR GUESTS. 
CHECK OUR ATTRACTIVE PACKAGES
CALL TO KNOW MORE ",2017-02-23,2017-12-31,13:00:00,14:00:00,23 February - 31 December,01:00 pm - 02:00 pm,2017-02-23 12:11:31,1
18354483,"IPL Live at Farzi Cafe, Pune","You know summer outings are going to be happening when they come with unlimited beer and  live screenings of #IPL. 

Head to Farzi Café, Pune and unwind! #FarzifyingSummers

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-12,2017-05-21,12:00:00,01:00:00,12 April - 21 May,12:00 pm - 01:00 am,2017-04-12 15:40:38,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music  and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-13 15:10:04,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-14 17:45:28,1
18224282,ORGANISE YOUR PARTIES @ THREE GUYS ,"CELEBRATE YOUR SPECIAL MOMENTS AND OCCASIONS AT THREE GUYS, ENJOY YOUR PARTIES WHILE LET US TAKE CARE OF YOU, YOUR PARTY AND YOUR GUESTS. 
CHECK OUR ATTRACTIVE PACKAGES
CALL TO KNOW MORE ",2017-02-23,2017-12-31,13:00:00,14:00:00,23 February - 31 December,01:00 pm - 02:00 pm,2017-02-23 12:11:31,1
18354483,"IPL Live at Farzi Cafe, Pune","You know summer outings are going to be happening when they come with unlimited beer and  live screenings of #IPL. 

Head to Farzi Café, Pune and unwind! #FarzifyingSummers

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-12,2017-05-21,12:00:00,01:00:00,12 April - 21 May,12:00 pm - 01:00 am,2017-04-12 15:40:38,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music  and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-13 15:10:04,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-14 17:45:28,1
18224282,ORGANISE YOUR PARTIES @ THREE GUYS ,"CELEBRATE YOUR SPECIAL MOMENTS AND OCCASIONS AT THREE GUYS, ENJOY YOUR PARTIES WHILE LET US TAKE CARE OF YOU, YOUR PARTY AND YOUR GUESTS. 
CHECK OUR ATTRACTIVE PACKAGES
CALL TO KNOW MORE ",2017-02-23,2017-12-31,13:00:00,14:00:00,23 February - 31 December,01:00 pm - 02:00 pm,2017-02-23 12:11:31,1
18354483,"IPL Live at Farzi Cafe, Pune","You know summer outings are going to be happening when they come with unlimited beer and  live screenings of #IPL. 

Head to Farzi Café, Pune and unwind! #FarzifyingSummers

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-12,2017-05-21,12:00:00,01:00:00,12 April - 21 May,12:00 pm - 01:00 am,2017-04-12 15:40:38,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music  and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-13 15:10:04,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-14 17:45:28,1
18224282,ORGANISE YOUR PARTIES @ THREE GUYS ,"CELEBRATE YOUR SPECIAL MOMENTS AND OCCASIONS AT THREE GUYS, ENJOY YOUR PARTIES WHILE LET US TAKE CARE OF YOU, YOUR PARTY AND YOUR GUESTS. 
CHECK OUR ATTRACTIVE PACKAGES
CALL TO KNOW MORE ",2017-02-23,2017-12-31,13:00:00,14:00:00,23 February - 31 December,01:00 pm - 02:00 pm,2017-02-23 12:11:31,1
18354483,"IPL Live at Farzi Cafe, Pune","You know summer outings are going to be happening when they come with unlimited beer and  live screenings of #IPL. 

Head to Farzi Café, Pune and unwind! #FarzifyingSummers

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-12,2017-05-21,12:00:00,01:00:00,12 April - 21 May,12:00 pm - 01:00 am,2017-04-12 15:40:38,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music  and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-13 15:10:04,1
18354483,Prateek Bhaduri Live at Farzi Cafe,"Farzi Cafe, Pune is glad to showcase Prateek Bhaduri, a renowned multi-lingual singer & songwriter. Join us for a night of foot-tapping alternative rock music and sway to his soulful symphonies to beat the mid-week blues with innovative, progressive cuisine & mixology with a high energy ambiance.

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-19,2017-04-19,21:00:00,23:30:00,19 April,09:00 pm - 11:30 pm,2017-04-14 17:45:28,1
18224282,ORGANISE YOUR PARTIES @ THREE GUYS ,"CELEBRATE YOUR SPECIAL MOMENTS AND OCCASIONS AT THREE GUYS, ENJOY YOUR PARTIES WHILE LET US TAKE CARE OF YOU, YOUR PARTY AND YOUR GUESTS. 
CHECK OUR ATTRACTIVE PACKAGES
CALL TO KNOW MORE ",2017-02-23,2017-12-31,13:00:00,14:00:00,23 February - 31 December,01:00 pm - 02:00 pm,2017-02-23 12:11:31,1
18354483,"IPL Live at Farzi Cafe, Pune","You know summer outings are going to be happening when they come with unlimited beer and  live screenings of #IPL. 

Head to Farzi Café, Pune and unwind! #FarzifyingSummers

Please call +91 8805853333 or +91 8805843333 for further information / reservation.",2017-04-12,2017-05-21,12:00:00,01:00:00,12 April - 21 May,12:00 pm - 01:00 am,2017-04-12 15:40:38,1
